contratto_cod|numero_annuncio|list_total|contracted_price|total_discount|data_attivazione|data_fine_prestazione|product_code|quantity|causale_annullamento|data_annullamento|status_item|creazione_dta
Y07223810|12|38.88|38.88|0|6/22/2022|6/22/2023|CRMCO|1|||R|6/9/2022
Y07223810|13|65.61|65.61|0|6/22/2022|6/22/2023|CRMSM|1|||R|6/9/2022
Y07223810|28|199|199|0|||DSSU|1|||R|6/21/2022
Y07223810|29|800|800|0|||DSMP|16|||R|6/21/2022
Y07713141|8|30|30|0|7/6/2022|9/30/2023|HOMEB|1|||R|7/5/2022
Y07713141|3|299.1|249.17|0|7/6/2022|9/30/2023|SGBAS|1|||R|7/5/2022
Y07713141|4|144.89|120.7|0|7/6/2022|9/30/2023|SBE|1|||R|7/5/2022
Y07713141|5|109.87|91.53|0|7/6/2022|9/30/2023|GODB|1|||R|7/5/2022
Y07713141|6|4.61|3.84|0|7/6/2022|7/6/2023|REPL|1|||R|7/5/2022
Y07713141|7|40.53|33.76|0|7/6/2022|7/6/2023|CRMCO|1|||R|7/5/2022
Y07740341|3|151|151|0|7/6/2022|10/9/2023|SGE|1|||R|7/6/2022
Y07740341|4|148|148|0|7/6/2022|7/6/2023|SBE|1|||R|7/6/2022
Y07832271|3|299.1|249.17|0|7/11/2022|10/30/2023|SGBAS|1|||R|7/11/2022
Y07832271|4|144.89|120.7|0|7/11/2022|9/19/2023|SBE|1|||R|7/11/2022
Y07832271|5|109.87|91.53|0|7/11/2022|10/30/2023|GODB|1|||R|7/11/2022
Y07832271|6|4.61|3.84|0|7/11/2022|7/11/2023|REPL|1|||R|7/11/2022
Y07832271|7|40.53|33.76|0|7/11/2022|7/11/2023|CRMCO|1|||R|7/11/2022
Y07832271|8|100|100|0|7/11/2022|7/11/2023|VIS|2|||R|7/11/2022
Y07832271|9|149|149|0|7/11/2022|9/17/2023|PGMOB|1|||R|7/11/2022
Y07838721|3|123|123|0|7/11/2022|10/7/2023|SGE|1|||R|7/11/2022
Y07838721|4|106|106|0|7/11/2022|10/7/2023|SBE|1|||R|7/11/2022
Y07838721|5|120|120|0|7/11/2022|10/7/2023|GODB|1|||R|7/11/2022
Y07838721|7|200|200|0|7/11/2022|7/11/2023|VIS|4|||R|7/11/2022
Y07838721|8|149|149|0|7/11/2022|7/11/2023|PGMOB|1|||R|7/11/2022
Y07838721|6|100|100|0|7/11/2022|7/11/2023|REPM|1|||R|7/11/2022
Y07870981|8|599|507.52|91.48|7/22/2022|8/6/2023|MSE|1|||R|7/12/2022
Y07870981|9|622.5|527.45|95.05|9/12/2022|9/12/2023|FBB|5|||R|7/12/2022
Y07870981|10|1000|847.3|152.7|9/12/2022|9/12/2023|FBCR|10|||R|7/12/2022
Y07870981|3|299.1|211.11|38.06|7/22/2022|9/20/2023|SGBAS|1|||R|7/12/2022
Y07870981|4|144.89|102.27|18.43|7/22/2022|7/22/2023|SBE|1|||R|7/12/2022
Y07870981|5|109.87|77.55|13.98|7/22/2022|7/22/2023|GODB|1|||R|7/12/2022
Y07870981|6|4.61|3.25|0.59|7/22/2022|7/22/2023|REPL|1|||R|7/12/2022
Y07870981|7|40.53|28.6|5.16|7/22/2022|7/22/2023|CRMCO|1|||R|7/12/2022
Y07874551|10|599|599|0|7/13/2022|10/21/2023|MSE|1|||R|7/12/2022
Y07874551|8|150|150|0|7/13/2022|7/13/2023|VIS|3|||R|7/12/2022
Y07874551|9|149|149|0|7/13/2022|7/13/2023|PGMOB|1|||R|7/12/2022
Y07874551|3|299.1|299.1|0|7/13/2022|8/2/2023|SGBAS|1|||R|7/13/2022
Y07874551|4|144.89|144.89|0|7/13/2022|8/2/2023|SBE|1|||R|7/13/2022
Y07874551|5|109.87|109.87|0|7/13/2022|8/2/2023|GODB|1|||R|7/13/2022
Y07874551|6|4.61|4.61|0|7/13/2022|7/13/2023|REPL|1|||R|7/13/2022
Y07874551|7|40.53|40.53|0|7/13/2022|7/13/2023|CRMCO|1|||R|7/13/2022
Y07943430|2|329|329|0|7/14/2022|12/29/2023|SGE|1|||R|7/14/2022
Y07943430|3|170|170|0|7/14/2022|7/28/2023|GODB|1|||R|7/14/2022
Y07943430|4|599|599|0|7/14/2022|11/1/2023|MSE|1|||R|7/14/2022
Y07943430|5|49|14.7|0|||TESTO|1|||R|7/14/2022
Y07943430|7|49|14.7|0|||TESTO|1|||R|7/14/2022
Y07943430|6|99|39.6|0|||LOG0|1|||R|7/14/2022
Y07952681|3|331.52|265.15|0|7/15/2022|9/3/2023|SGSTD|1|||R|7/14/2022
Y07952681|4|149.35|119.45|0|7/15/2022|10/30/2023|SBE|1|||R|7/14/2022
Y07952681|5|113.25|90.58|0|7/15/2022|9/9/2023|GODB|1|||R|7/14/2022
Y07952681|6|87.2|69.74|0|7/15/2022|7/15/2023|REPM|1|||R|7/14/2022
Y07952681|7|128.88|103.08|0|7/15/2022|8/4/2023|PGMOB|1|||R|7/14/2022
Y07952681|8|76.5|61.18|0|7/15/2022|7/15/2023|CRMEM|1|||R|7/14/2022
Y07952681|9|41.8|33.43|0|7/15/2022|7/15/2023|CRMCO|1|||R|7/14/2022
Y07952681|10|70.5|56.39|0|7/15/2022|7/15/2023|CRMSM|1|||R|7/14/2022
Y08025391|3|299.1|299.1|0|7/18/2022|10/12/2023|SGBAS|1|||R|7/18/2022
Y08025391|4|144.89|144.89|0|7/18/2022|11/25/2023|SBE|1|||R|7/18/2022
Y08025391|5|109.87|109.87|0|7/18/2022|10/12/2023|GODB|1|||R|7/18/2022
Y08025391|6|4.61|4.61|0|7/18/2022|7/18/2023|REPL|1|||R|7/18/2022
Y08025391|7|40.53|40.53|0|7/18/2022|7/18/2023|CRMCO|1|||R|7/18/2022
Y08154741|8|774|696.52|0|12/9/2022|12/9/2023|PSOC2|1|||R|7/22/2022
Y08154741|9|225|202.5|0|12/9/2022|12/9/2023|BOOS2|1|||R|7/22/2022
Y08154741|3|299.1|149.79|0|7/26/2022|7/26/2023|SGBAS|1|||R|7/22/2022
Y08154741|4|144.89|72.56|0|7/26/2022|7/26/2023|SBE|1|||R|7/22/2022
Y08154741|5|109.87|55.02|0|7/28/2022|7/28/2023|GODB|1|||R|7/22/2022
Y08154741|6|4.61|2.31|0|7/28/2022|7/28/2023|REPL|1|||R|7/22/2022
Y08154741|7|40.53|20.3|0|7/26/2022|7/26/2023|CRMCO|1|||R|7/22/2022
Y03395672|5|329|329|0|11/17/2022|12/2/2023|SGE|1|||U|11/17/2022
Y03395672|6|170|170|0|11/17/2022|12/2/2023|GODB|1|||U|11/17/2022
Y03395672|7|30|30|0|11/17/2022|1/16/2024|HOMEB|1|||U|11/17/2022
Y03395672|8|1449|1449|0|11/17/2022|2/16/2024|ECOEB|1|||U|11/17/2022
Y03980352|5|329|329|0|||SGE|1|||R|1/24/2023
Y03980352|6|170|170|0|||GODB|1|||R|1/24/2023
Y03980352|7|349|349|0|||SSE|1|||R|1/24/2023
Y08935521|3|299.1|228.82|25.42|9/23/2022|9/23/2023|SGBAS|1|||R|9/15/2022
Y08935521|4|144.89|110.84|12.32|9/23/2022|9/23/2023|SBE|1|||R|9/15/2022
Y08935521|5|109.87|84.05|9.34|9/23/2022|9/23/2023|GODB|1|||R|9/15/2022
Y08935521|6|4.61|3.53|0.39|9/23/2022|9/23/2023|REPL|1|||R|9/15/2022
Y08935521|7|40.53|31.01|3.44|9/23/2022|9/23/2023|CRMCO|1|||R|9/15/2022
Y08935521|12|649|649|0|||AWP|1|||R|9/15/2022
Y08935521|13|2000|2000|0|||AWCR|20|||R|9/15/2022
Y08935521|8|550|346.5|38.5|1/24/2023|1/24/2024|LSE|1|||R|9/15/2022
Y08935521|9|450|283.5|31.5|1/24/2023|1/24/2024|LSP|1|||R|9/15/2022
Y08935521|10|1105|696.15|77.35|1/24/2023|1/24/2024|SDSE|1|||R|9/15/2022
Y08935521|11|445|280.35|31.15|1/24/2023|1/24/2024|SDSP|1|||R|9/15/2022
Y04057392|5|329|329|0|||SGE|1|||R|1/24/2023
Y04057392|6|170|170|0|||GODB|1|||R|1/24/2023
Y09051150|8|2000|2000|0|9/26/2022|9/26/2023|ASP|1|||R|9/20/2022
Y09051150|9|2000|2000|0|9/26/2022|9/26/2023|AFG|20|||R|9/20/2022
Y09051150|10|10000|10000|0|9/26/2022|9/26/2023|ATG|10|||R|9/20/2022
Y09051150|3|299.1|299.1|0|9/22/2022|9/22/2023|SGBAS|1|||R|9/20/2022
Y09051150|4|144.89|144.89|0|9/22/2022|9/22/2023|SBE|1|||R|9/20/2022
Y09051150|5|109.87|109.87|0|9/22/2022|9/22/2023|GODB|1|||R|9/20/2022
Y09051150|6|4.61|4.61|0|9/22/2022|9/22/2023|REPL|1|||R|9/20/2022
Y09051150|7|40.53|40.53|0|9/22/2022|9/22/2023|CRMCO|1|||R|9/20/2022
Y09108460|11|249|249|0|||FBB|2|||R|9/22/2022
Y09108460|12|400|400|0|||FBCR|4|||R|9/22/2022
Y03257112|6|245|245|0|11/23/2022|4/30/2024|SGP|1|||U|11/23/2022
Y03257112|7|135|135|0|11/23/2022|1/11/2024|SBE|1|||U|11/23/2022
Y03257112|8|119|119|0|||GODB|1|||U|11/23/2022
Y03257112|9|149|149|0|11/23/2022|11/23/2023|PGMOB|1|||U|11/23/2022
Y04354002|6|444|444|0|||SGP|1|||R|1/24/2023
Y04354002|7|132|132|0|||SBE|1|||R|1/24/2023
Y04354002|8|93|93|0|||GODB|1|||R|1/24/2023
Y04354002|9|299|299|0|||SAGG|1|||R|1/24/2023
Y04354002|10|300|300|0|||SVIS|2|||R|1/24/2023
Y04354002|11|30|30|0|||HOMEB|1|||R|1/24/2023
Y04354002|12|599|599|0|||MSE|1|||R|1/24/2023
Y04354002|13|99|54.45|0|||LOG0|1|||R|1/24/2023
Y04354002|14|99|54.45|0|||LOG0|1|||R|1/24/2023
Y09272101|3|299.1|269.19|29.91|9/30/2022|9/30/2023|SGBAS|1|||R|9/29/2022
Y09272101|4|144.89|130.4|14.49|9/30/2022|9/30/2023|SBE|1|||R|9/29/2022
Y09272101|5|109.87|98.88|10.99|10/3/2022|10/3/2023|GODB|1|||R|9/29/2022
Y09272101|6|4.61|4.15|0.46|10/3/2022|10/3/2023|REPL|1|||R|9/29/2022
Y09272101|7|40.53|36.48|4.05|9/30/2022|9/30/2023|CRMCO|1|||R|9/29/2022
Y09339060|4|599|599|0|10/10/2022|3/31/2024|MSE|1|||R|10/3/2022
Y09339060|5|390|390|0|1/24/2023|1/24/2024|PAGG|1|||R|10/3/2022
Y09339060|2|329|329|0|10/10/2022|11/30/2023|SGE|1|||R|10/4/2022
Y09339060|3|170|170|0|10/10/2022|11/30/2023|GODB|1|||R|10/4/2022
Y09422140|6|645|645|0|10/31/2022|10/31/2023|PLCP|3|||R|10/6/2022
Y09422140|7|76|76|0|10/31/2022|10/31/2023|FUOP|1|||R|10/6/2022
Y09422140|8|99|99|0|||LOG0|1|||R|10/6/2022
Y09422140|9|99|99|0|||LOG0|1|||R|10/6/2022
Y09422140|3|464|464|0|10/31/2022|11/2/2023|SGP|1|||R|10/6/2022
Y09422140|4|138|138|0|10/31/2022|10/31/2023|SBE|1|||R|10/6/2022
Y09422140|5|97|97|0|10/31/2022|11/12/2023|GODB|1|||R|10/6/2022
Y04461882|5|329|329|0|||SGE|1|||R|1/9/2023
Y04461882|6|170|170|0|||GODB|1|||R|1/9/2023
Y04461882|7|599|599|0|||MSE|1|||R|1/9/2023
Y04461882|8|99|54.45|0|||LOG0|1|||R|1/9/2023
Y09673421|8|599|539.1|59.9|1/24/2023|1/24/2024|MSE|1|||R|10/17/2022
Y09673421|9|350|315|35|1/24/2023|1/24/2024|MSP|1|||R|10/17/2022
Y09673421|10|390|351|39|1/24/2023|1/24/2024|FULSU|1|||R|10/17/2022
Y09673421|11|390|351|39|1/24/2023|1/24/2024|PAGG|1|||R|10/17/2022
Y09673421|12|199|199|0|||AWE|1|||R|10/17/2022
Y09673421|13|1400|1400|0|||AWCR|14|||R|10/17/2022
Y09673421|3|299.1|269.19|29.91|10/20/2022|10/20/2023|SGBAS|1|||R|10/17/2022
Y09673421|4|144.89|130.4|14.49|10/20/2022|10/20/2023|SBE|1|||R|10/17/2022
Y09673421|5|109.87|98.88|10.99|10/21/2022|10/21/2023|GODB|1|||R|10/17/2022
Y09673421|6|4.61|4.15|0.46|10/21/2022|10/21/2023|REPL|1|||R|10/17/2022
Y09673421|7|40.53|36.48|4.05|10/20/2022|10/20/2023|CRMCO|1|||R|10/17/2022
Y09674780|3|299.1|288.59|10.51|12/2/2022|12/13/2023|SGBAS|1|||R|10/21/2022
Y09674780|4|144.89|139.8|5.09|12/2/2022|12/2/2023|SBE|1|||R|10/21/2022
Y09674780|5|109.87|106.01|3.86|12/2/2022|12/13/2023|GODB|1|||R|10/21/2022
Y09674780|6|4.61|4.45|0.16|12/2/2022|12/2/2023|REPL|1|||R|10/21/2022
Y09674780|7|40.53|39.11|1.42|12/2/2022|12/2/2023|CRMCO|1|||R|10/21/2022
Y09674780|9|49|47.28|1.72|||TESTO|1|||R|10/21/2022
Y09674780|10|49|47.28|1.72|||TESTO|1|||R|10/21/2022
Y09674780|11|49|47.28|1.72|||TESTO|1|||R|10/21/2022
Y09674780|12|49|47.28|1.72|||TESTO|1|||R|10/21/2022
Y09674780|8|599|577.94|21.06|12/2/2022|3/29/2024|MSE|1|||R|10/17/2022
Y09976121|2|329|329|0|10/27/2022|11/8/2023|SGE|1|||R|10/27/2022
Y09976121|3|170|170|0|10/27/2022|11/8/2023|GODB|1|||R|10/27/2022
Y09976121|4|100|100|0|10/27/2022|11/8/2023|REPM|1|||R|10/27/2022
Y09976121|5|100|100|0|10/27/2022|10/27/2023|VIS|2|||R|10/27/2022
Y09976121|8|599|599|0|10/27/2022|11/30/2023|MSE|1|||R|10/27/2022
Y09976121|9|399|399|0|10/27/2022|11/30/2023|EGLOC|1|||R|10/27/2022
Y09976121|6|774|774|0|12/1/2022|12/1/2023|PSOC2|1|||R|10/27/2022
Y09976121|7|225|225|0|12/1/2022|12/1/2023|BOOS2|1|||R|10/27/2022
Y05275942|6|299.1|299.1|0|||SGBAS|1|||R|1/5/2023
Y05275942|7|144.89|144.89|0|||SBE|1|||R|1/5/2023
Y05275942|8|109.87|109.87|0|||GODB|1|||R|1/5/2023
Y05275942|9|4.61|4.61|0|||REPL|1|||R|1/5/2023
Y05275942|10|40.53|40.53|0|||CRMCO|1|||R|1/5/2023
Y05275942|11|76|76|0|||FUOP|1|||R|1/5/2023
Y05275942|12|349|349|0|||SSE|1|||R|1/5/2023
Y10147961|10|599|312.68|46.72|||MSE|1|||R|11/7/2022
Y10147961|8|774|673.38|100.62|||PSOC2|1|||R|11/7/2022
Y10147961|9|225|195.75|29.25|||BOOS2|1|||R|11/7/2022
Y10147961|3|299.1|216.78|32.39|||SGBAS|1|||R|11/7/2022
Y10147961|4|144.89|105.01|15.69|||SBE|1|||R|11/7/2022
Y10147961|5|109.87|79.63|11.9|||GODB|1|||R|11/7/2022
Y10147961|6|4.61|3.34|0.5|||REPL|1|||R|11/7/2022
Y10147961|7|40.53|29.37|4.39|||CRMCO|1|||R|11/7/2022
Y10191041|3|299.1|299.1|0|12/15/2022|12/15/2023|SGBAS|1|||R|11/9/2022
Y10191041|4|144.89|144.89|0|12/15/2022|12/15/2023|SBE|1|||R|11/9/2022
Y10191041|5|109.87|109.87|0|12/15/2022|12/15/2023|GODB|1|||R|11/9/2022
Y10191041|6|4.61|4.61|0|12/15/2022|12/15/2023|REPL|1|||R|11/9/2022
Y10191041|7|40.53|40.53|0|12/15/2022|12/15/2023|CRMCO|1|||R|11/9/2022
Y10191041|8|1449|1449|0|||ECOEB|1|||R|11/9/2022
Y10191041|9|1500|0|0|||ECOPB|1|||R|11/9/2022
Y10194021|8|50|46.05|3.95|||VIS|1|||R|11/9/2022
Y10194021|13|49|24.82|2.13|||TESTO|1|||R|11/9/2022
Y10194021|14|49|24.82|2.13|||TESTO|1|||R|11/9/2022
Y10194021|15|99|50.15|4.3|||LOG0|1|||R|11/9/2022
Y10194021|10|599|331|28.4|||MSE|1|||R|11/9/2022
Y10194021|3|299.1|275.46|23.64|||SGBAS|1|||R|11/9/2022
Y10194021|4|144.89|133.44|11.45|||SBE|1|||R|11/9/2022
Y10194021|5|109.87|101.19|8.68|||GODB|1|||R|11/9/2022
Y10194021|6|4.61|4.25|0.36|||REPL|1|||R|11/9/2022
Y10194021|7|40.53|37.33|3.2|||CRMCO|1|||R|11/9/2022
Y10194021|9|215|198.01|16.99|||PLCP|1|||R|11/9/2022
Y10194021|11|199|183.27|15.73|||AWE|1|||R|11/9/2022
Y10194021|12|1000|921|79|||AWCR|10|||R|11/9/2022
Y10311831|12|599|565.69|33.31|1/24/2023|1/24/2024|MSE|1|||R|11/14/2022
Y10311831|13|350|330.53|19.47|1/24/2023|1/24/2024|MSP|1|||R|11/14/2022
Y10311831|11|50|47.22|2.78|11/15/2022|11/15/2023|VIS|1|||R|11/14/2022
Y10311831|3|331.52|250.4|14.75|11/15/2022|9/27/2024|SGSTD|1|||R|11/14/2022
Y10311831|4|149.35|112.81|6.64|11/15/2022|4/10/2024|SBE|1|||R|11/14/2022
Y10311831|5|113.25|85.54|5.04|11/15/2022|6/20/2024|GODB|1|||R|11/14/2022
Y10311831|6|87.2|65.86|3.88|11/15/2022|11/18/2023|REPM|1|||R|11/14/2022
Y10311831|7|128.88|97.35|5.73|11/15/2022|11/18/2023|PGMOB|1|||R|11/14/2022
Y10311831|8|76.5|57.78|3.4|11/15/2022|11/18/2023|CRMEM|1|||R|11/14/2022
Y10311831|9|41.8|31.57|1.86|11/15/2022|11/18/2023|CRMCO|1|||R|11/14/2022
Y10311831|10|70.5|53.25|3.14|11/15/2022|11/18/2023|CRMSM|1|||R|11/14/2022
Y04388562|6|123|123|0|||SGE|1|||R|1/24/2023
Y04388562|7|106|106|0|||SBE|1|||R|1/24/2023
Y04388562|8|120|120|0|||GODB|1|||R|1/24/2023
Y04388562|9|349|349|0|||SSE|1|||R|1/24/2023
Y04416822|6|123|123|0|||SGE|1|||R|1/24/2023
Y04416822|7|106|106|0|||SBE|1|||R|1/24/2023
Y04416822|8|120|120|0|||GODB|1|||R|1/24/2023
Y04416502|6|123|123|0|||SGE|1|||R|1/24/2023
Y04416502|7|106|106|0|||SBE|1|||R|1/24/2023
Y04416502|8|120|120|0|||GODB|1|||R|1/24/2023
Y04006302|5|479|479|0|||SGP|1|||R|1/24/2023
Y04006302|6|100|100|0|||VIS|2|||R|1/24/2023
Y04006302|7|215|215|0|||PLCP|1|||R|1/24/2023
Y04006302|8|30|30|0|||HOMEB|1|||R|1/24/2023
Y04006302|9|149|149|0|||PGMOB|1|||R|1/24/2023
Y04006302|10|599|599|0|||MSE|1|||R|1/24/2023
Y04469052|6|123|123|0|||SGE|1|||R|1/24/2023
Y04469052|7|106|106|0|||SBE|1|||R|1/24/2023
Y04469052|8|120|120|0|||GODB|1|||R|1/24/2023
Y04469052|9|199|199|0|||AWE|1|||R|1/24/2023
Y04469052|10|600|600|0|||AWCR|6|||R|1/24/2023
Y04298392|6|245|245|0|||SGP|1|||R|1/24/2023
Y04298392|7|135|135|0|||SBE|1|||R|1/24/2023
Y04298392|8|119|119|0|||GODB|1|||R|1/24/2023
Y04298392|9|149|149|0|||PGMOB|1|||R|1/24/2023
Y04298392|10|199|199|0|||AWE|1|||R|1/24/2023
Y04298392|11|2000|2000|0|||AWCR|20|||R|1/24/2023
Y04298392|12|199|199|0|||LP|1|||R|1/24/2023
Y04395732|6|123|123|0|||SGE|1|||R|1/24/2023
Y04395732|7|106|106|0|||SBE|1|||R|1/24/2023
Y04395732|8|120|120|0|||GODB|1|||R|1/24/2023
Y05633502|6|299.1|299.1|0|||SGBAS|1|||R|1/24/2023
Y05633502|7|144.89|144.89|0|||SBE|1|||R|1/24/2023
Y05633502|8|109.87|109.87|0|||GODB|1|||R|1/24/2023
Y05633502|9|4.61|4.61|0|||REPL|1|||R|1/24/2023
Y05633502|10|40.53|40.53|0|||CRMCO|1|||R|1/24/2023
Y05633502|11|100|100|0|||VIS|2|||R|1/24/2023
Y10705881|3|299.1|224.25|24.92|12/1/2022|12/1/2023|SGBAS|1|||R|11/30/2022
Y10705881|4|144.89|108.63|12.07|12/1/2022|12/1/2023|SBE|1|||R|11/30/2022
Y10705881|5|109.87|82.38|9.15|12/1/2022|12/1/2023|GODB|1|||R|11/30/2022
Y10705881|6|4.61|3.46|0.38|12/1/2022|12/1/2023|REPL|1|||R|11/30/2022
Y10705881|7|40.53|30.38|3.38|12/1/2022|12/1/2023|CRMCO|1|||R|11/30/2022
Y10705881|8|599|377.37|41.93|1/24/2023|1/24/2024|MSE|1|||R|11/30/2022
Y10705881|9|350|220.5|24.5|1/24/2023|1/24/2024|MSP|1|||R|11/30/2022
Y05744202|6|299.1|299.1|0|||SGBAS|1|||R|1/24/2023
Y05744202|7|144.89|144.89|0|||SBE|1|||R|1/24/2023
Y05744202|8|109.87|109.87|0|||GODB|1|||R|1/24/2023
Y05744202|9|4.61|4.61|0|||REPL|1|||R|1/24/2023
Y05744202|10|40.53|40.53|0|||CRMCO|1|||R|1/24/2023
Y05744202|11|30|30|0|||HOMEB|1|||R|1/24/2023
Y10845351|8|349|342.02|6.98|||SSE|1|||R|12/7/2022
Y10845351|9|200|196|4|||SSP|1|||R|12/7/2022
Y10845351|10|229|224.42|4.58|||FOPRS|1|||R|12/7/2022
Y10845351|3|299.1|244.19|4.98|1/5/2023|1/5/2024|SGBAS|1|||R|12/7/2022
Y10845351|4|144.89|118.29|2.41|1/5/2023|1/5/2024|SBE|1|||R|12/7/2022
Y10845351|5|109.87|89.7|1.83|1/5/2023|1/5/2024|GODB|1|||R|12/7/2022
Y10845351|6|4.61|3.76|0.08|1/5/2023|1/5/2024|REPL|1|||R|12/7/2022
Y10845351|7|40.53|33.08|0.68|1/5/2023|1/5/2024|CRMCO|1|||R|12/7/2022
Y10849111|3|299.1|202.07|47.1|||SGBAS|1|||R|12/7/2022
Y09801340|3|299.1|277.71|21.39|11/22/2022|11/22/2023|SGBAS|1|||R|10/20/2022
Y09801340|4|144.89|134.53|10.36|11/22/2022|11/22/2023|SBE|1|||R|10/20/2022
Y09801340|5|109.87|102.01|7.86|||GODB|1|||R|10/20/2022
Y09801340|6|4.61|4.28|0.33|||REPL|1|||R|10/20/2022
Y09801340|7|40.53|37.63|2.9|11/22/2022|11/22/2023|CRMCO|1|||R|10/20/2022
Y09801340|8|599|556.17|42.83|1/20/2023|1/20/2024|MSE|1|||R|10/20/2022
Y09801340|9|350|324.98|25.02|1/20/2023|1/20/2024|MSP|1|||R|10/20/2022
Y04163182|5|479|479|0|||SGP|1|||R|1/24/2023
Y04163182|6|170|170|0|||GODB|1|||R|1/24/2023
Y04163182|7|30|30|0|||HOMEB|1|||R|1/24/2023
Y04163182|8|349|349|0|||SSE|1|||R|1/24/2023
Y04163182|9|900|495|0|||FTE 4x10|1|||R|1/24/2023
Y04163182|10|49|26.95|0|||TESTO|1|||R|1/24/2023
Y04287732|6|240|204|0|||SGE|1|||R|1/24/2023
Y04287732|7|111.76|95|0|||GODB|1|||R|1/24/2023
Y04287732|8|599|599|0|||MSE|1|||R|1/24/2023
Y04235642|6|444|444|0|||SGP|1|||R|1/24/2023
Y04235642|7|132|132|0|||SBE|1|||R|1/24/2023
Y04235642|8|93|93|0|||GODB|1|||R|1/24/2023
Y04293452|5|329|329|0|||SGE|1|||R|1/24/2023
Y04293452|6|170|170|0|||GODB|1|||R|1/24/2023
Y04293452|7|349|349|0|||SSE|1|||R|1/24/2023
Y03955992|5|329|329|0|||SGE|1|||R|1/24/2023
Y03955992|6|170|170|0|||GODB|1|||R|1/24/2023
Y03955992|7|30|30|0|||HOMEB|1|||R|1/24/2023
Y03955992|8|599|599|0|||MSE|1|||R|1/24/2023
Y04233592|6|444|444|0|||SGP|1|||R|1/24/2023
Y04233592|7|132|132|0|||SBE|1|||R|1/24/2023
Y04233592|8|93|93|0|||GODB|1|||R|1/24/2023
Y04233592|9|350|350|0|||VIS|7|||R|1/24/2023
Y04233592|10|599|599|0|||MSE|1|||R|1/24/2023
Y04233592|11|399|399|0|||BOENT|1|||R|1/24/2023
Y04233592|12|500|500|0|||BOBKG|1|||R|1/24/2023
Y04233592|13|649|649|0|||AWP|1|||R|1/24/2023
Y04233592|14|3500|3500|0|||AWCR|35|||R|1/24/2023
Y04233592|15|99|99|0|||LOG0|1|||R|1/24/2023
Y04233592|16|1100|150|0|||FTE 4x10|1|||R|1/24/2023
Y04233592|17|1100|150|0|||FTE 4x10|1|||R|1/24/2023
Y04290782|5|479|479|0|||SGP|1|||R|1/24/2023
Y04290782|6|170|170|0|||GODB|1|||R|1/24/2023
Y04290782|7|549|549|0|||SPS2|1|||R|1/24/2023
Y04290782|8|1149|1149|0|||TOPE|1|||R|1/24/2023
Y04290782|9|498|498|0|||FBB|4|||R|1/24/2023
Y04290782|10|800|800|0|||FBCR|8|||R|1/24/2023
Y04292082|5|329|329|0|||SGE|1|||R|1/24/2023
Y04292082|6|170|170|0|||GODB|1|||R|1/24/2023
Y04292082|7|76|76|0|||FUOP|1|||R|1/24/2023
Y04292082|8|149|149|0|||PGMOB|1|||R|1/24/2023
Y04292082|9|99|79.2|0|||LOG0|1|||R|1/24/2023
Y04292082|10|99|79.2|0|||LOG0|1|||R|1/24/2023
Y04236422|5|329|329|0|||SGE|1|||R|1/24/2023
Y04236422|6|170|170|0|||GODB|1|||R|1/24/2023
Y04236422|7|100|100|0|||VIS|2|||R|1/24/2023
Y04236422|8|599|599|0|||MSE|1|||R|1/24/2023
Y04236422|9|249|249|0|||FBB|2|||R|1/24/2023
Y04236422|10|400|400|0|||FBCR|4|||R|1/24/2023
Y04236422|11|49|27|0|||TESTO|1|||R|1/24/2023
Y04288152|6|444|444|0|||SGP|1|||R|1/24/2023
Y04288152|7|132|132|0|||SBE|1|||R|1/24/2023
Y04288152|8|93|93|0|||GODB|1|||R|1/24/2023
Y04288152|9|150|150|0|||VIS|3|||R|1/24/2023
Y04288152|10|30|30|0|||HOMEB|1|||R|1/24/2023
Y04288152|11|149|149|0|||PGMOB|1|||R|1/24/2023
Y04288152|12|49|49|0|||TESTO|1|||R|1/24/2023
Y04288152|13|49|49|0|||TESTO|1|||R|1/24/2023
Y04229452|5|329|329|0|||SGE|1|||R|1/24/2023
Y04229452|6|170|170|0|||GODB|1|||R|1/24/2023
Y04229452|7|1449|1449|0|||ECOEB|1|||R|1/24/2023
Y04229452|8|649|649|0|||AWP|1|||R|1/24/2023
Y04229452|9|2000|2000|0|||AWCR|20|||R|1/24/2023
Y04229452|10|100|100|0|||AWD|1|||R|1/24/2023
Y04229452|11|249|249|0|||FBB|2|||R|1/24/2023
Y04229452|12|1200|1200|0|||FBCR|12|||R|1/24/2023
Y04315592|6|444|421.8|0|||SGP|1|||R|1/24/2023
Y04315592|7|132|125.4|0|||SBE|1|||R|1/24/2023
Y04315592|8|93|88.35|0|||GODB|1|||R|1/24/2023
Y04315592|9|152|152|0|||FUOP|2|||R|1/24/2023
Y04315592|10|149|149|0|||PGMOB|1|||R|1/24/2023
Y04315592|11|349|349|0|||SSE|1|||R|1/24/2023
Y04322112|6|444|444|0|||SGP|1|||R|1/24/2023
Y04322112|7|132|132|0|||SBE|1|||R|1/24/2023
Y04322112|8|93|93|0|||GODB|1|||R|1/24/2023
Y04322112|9|100|100|0|||VIS|2|||R|1/24/2023
Y04322112|10|215|215|0|||PLCP|1|||R|1/24/2023
Y04322112|11|99|58.41|0|||LOG0|1|||R|1/24/2023
Y04322392|5|329|329|0|||SGE|1|||R|1/24/2023
