contratto_cod|numero_annuncio|list_total|contracted_price|total_discount|data_attivazione|data_fine_prestazione|product_code|quantity|causale_annullamento|data_annullamento|status_item|creazione_dta
Y04134440|4|138|125.32|12.68|1/19/2022|3/15/2023|SBE|1|||R|1/18/2022
Y04134440|5|97|88.09|8.91|1/19/2022|3/14/2023|GODB|1|||R|1/18/2022
Y04191391|4|645|625.65|19.35|1/24/2022|1/28/2023|PLCP|3|||R|1/20/2022
Y04191391|5|30|29.1|0.9|1/24/2022|1/28/2023|HOMEB|1|||R|1/20/2022
Y04191391|7|49|26.14|0.81|8/30/2022||TESTO|1|||R|1/20/2022
Y04191391|2|479|464.63|14.37|1/24/2022|3/25/2023|SGP|1|||R|1/20/2022
Y04191391|3|170|164.9|5.1|1/24/2022|2/6/2023|GODB|1|||R|1/20/2022
Y04191391|6|599|348.62|10.78|1/24/2022|2/26/2023|MSE|1|||R|1/20/2022
Y04225621|6|49|26.95|0|||TESTO|1|||R|1/21/2022
Y04225621|7|49|26.95|0|||TESTO|1|||R|1/21/2022
Y04225621|3|444|444|0|2/2/2022|11/1/2023|SGP|1|||R|1/21/2022
Y04225621|4|132|132|0|2/2/2022|3/7/2023|SBE|1|||R|1/21/2022
Y04225621|5|93|93|0|2/2/2022|2/13/2023|GODB|1|||R|1/21/2022
Y04517601|3|151|151|0|2/1/2022|3/15/2023|SGE|1|||R|2/1/2022
Y04517601|4|148|148|0|2/1/2022|2/1/2023|SBE|1|||R|2/1/2022
Y05194510|11|30|30|0|3/17/2022|3/17/2023|HOMEB|1|||R|3/1/2022
Y05194510|12|199|199|0|3/17/2022|3/20/2023|AWE|1|||R|3/1/2022
Y05194510|13|800|800|0|3/17/2022|3/17/2023|AWCR|8|||R|3/1/2022
Y05194510|3|331.52|331.52|0|3/17/2022|3/17/2023|SGSTD|1|||R|3/1/2022
Y05194510|4|149.35|149.35|0|3/17/2022|3/17/2023|SBE|1|||R|3/1/2022
Y05194510|5|113.25|113.25|0|3/17/2022|3/17/2023|GODB|1|||R|3/1/2022
Y05194510|6|87.2|87.2|0|3/17/2022|3/17/2023|REPM|1|||R|3/1/2022
Y05194510|7|128.88|128.88|0|3/17/2022|3/17/2023|PGMOB|1|||R|3/1/2022
Y05194510|8|76.5|76.5|0|3/17/2022|3/17/2023|CRMEM|1|||R|3/1/2022
Y05194510|9|41.8|41.8|0|3/17/2022|3/17/2023|CRMCO|1|||R|3/1/2022
Y05194510|10|70.5|70.5|0|3/17/2022|3/17/2023|CRMSM|1|||R|3/1/2022
Y03937392|5|329|329|0|||SGE|1|||R|1/22/2023
Y03937392|6|170|170|0|||GODB|1|||R|1/22/2023
Y03954802|6|240|204|0|||SGE|1|||R|1/22/2023
Y03954802|7|111.76|95|0|||GODB|1|||R|1/22/2023
Y03950962|5|329|329|0|||SGE|1|||R|1/22/2023
Y03950962|6|170|170|0|||GODB|1|||R|1/22/2023
Y03950962|7|599|599|0|||MSE|1|||R|1/22/2023
Y03953842|6|123|123|0|||SGE|1|||R|1/22/2023
Y03953842|7|106|106|0|||SBE|1|||R|1/22/2023
Y03953842|8|120|120|0|||GODB|1|||R|1/22/2023
Y03953842|9|149|149|0|||PGMOB|1|||R|1/22/2023
Y03954642|5|329|329|0|||SGE|1|||R|1/22/2023
Y03954642|6|170|170|0|||GODB|1|||R|1/22/2023
Y03954642|7|30|30|0|||HOMEB|1|||R|1/22/2023
Y03957582|5|329|329|0|||SGE|1|||R|1/22/2023
Y03957582|6|170|170|0|||GODB|1|||R|1/22/2023
Y03957582|7|100|100|0|||VIS|2|||R|1/22/2023
Y03938612|6|444|444|0|||SGP|1|||R|1/22/2023
Y03938612|7|132|132|0|||SBE|1|||R|1/22/2023
Y03938612|8|93|93|0|||GODB|1|||R|1/22/2023
Y03938612|9|100|100|0|||REPM|1|||R|1/22/2023
Y03938612|10|645|645|0|||PLCP|3|||R|1/22/2023
Y03938612|11|149|149|0|||PGMOB|1|||R|1/22/2023
Y03938612|12|550|550|0|||LSE|1|||R|1/22/2023
Y03938612|13|1175|1175|0|||SLGE|1|||R|1/22/2023
Y03938612|14|649|649|0|||AWP|1|||R|1/22/2023
Y03938612|15|5200|5200|0|||AWCR|52|||R|1/22/2023
Y03938612|16|100|100|0|||AWD|1|||R|1/22/2023
Y03951642|7|444|444|0|||SGP|1|||R|1/22/2023
Y03951642|8|132|132|0|||SBE|1|||R|1/22/2023
Y03951642|9|93|93|0|||GODB|1|||R|1/22/2023
Y03951642|10|30|30|0|||HOMEB|1|||R|1/22/2023
Y03904822|5|329|329|0|||SGE|1|||R|1/22/2023
Y03904822|6|170|170|0|||GODB|1|||R|1/22/2023
Y03904822|7|599|599|0|||MSE|1|||R|1/22/2023
Y03978462|6|123|123|0|||SGE|1|||R|1/22/2023
Y03978462|7|106|106|0|||SBE|1|||R|1/22/2023
Y03978462|8|120|120|0|||GODB|1|||R|1/22/2023
Y03978462|9|50|50|0|||VIS|1|||R|1/22/2023
Y03978462|10|774|774|0|||PSOC2|1|||R|1/22/2023
Y03978462|11|225|225|0|||BOOS2|1|||R|1/22/2023
Y03978462|12|599|599|0|||MSE|1|||R|1/22/2023
Y03978462|13|199|199|0|||AWE|1|||R|1/22/2023
Y03978462|14|800|800|0|||AWCR|8|||R|1/22/2023
Y03953132|5|329|329|0|||SGE|1|||R|1/22/2023
Y03953132|6|170|170|0|||GODB|1|||R|1/22/2023
Y03953132|7|30|30|0|||HOMEB|1|||R|1/22/2023
Y03953132|8|599|599|0|||MSE|1|||R|1/22/2023
Y03953132|9|199|199|0|||AWE|1|||R|1/22/2023
Y03953132|10|1600|1600|0|||AWCR|16|||R|1/22/2023
Y03908892|6|240|204|0|||SGE|1|||R|1/22/2023
Y03908892|7|111.76|95|0|||GODB|1|||R|1/22/2023
Y03947972|5|329|329|0|||SGE|1|||R|1/22/2023
Y03947972|6|170|170|0|||GODB|1|||R|1/22/2023
Y03947972|7|349|349|0|||SSE|1|||R|1/22/2023
Y03952252|5|479|479|0|||SGP|1|||R|1/22/2023
Y03952252|6|170|170|0|||GODB|1|||R|1/22/2023
Y03952252|7|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03952252|8|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03952682|5|329|329|0|||SGE|1|||R|1/22/2023
Y03952682|6|170|170|0|||GODB|1|||R|1/22/2023
Y03952682|7|349|349|0|||SSE|1|||R|1/22/2023
Y03896332|6|447|447|0|||SGP|1|||R|1/22/2023
Y03896332|7|133|133|0|||SBE|1|||R|1/22/2023
Y03896332|8|93|93|0|||GODB|1|||R|1/22/2023
Y03896332|9|976|976|0|||ADVNE|1|||R|1/22/2023
Y03896332|10|215|215|0|||PLCP|1|||R|1/22/2023
Y03896332|11|149|149|0|||PGMOB|1|||R|1/22/2023
Y03896332|12|199|199|0|||AWE|1|||R|1/22/2023
Y03896332|13|1200|1200|0|||AWCR|12|||R|1/22/2023
Y03935992|5|329|329|0|||SGE|1|||R|1/22/2023
Y03935992|6|170|170|0|||GODB|1|||R|1/22/2023
Y03935992|7|349|349|0|||SSE|1|||R|1/22/2023
Y03907592|5|329|329|0|||SGE|1|||R|1/22/2023
Y03907592|6|170|170|0|||GODB|1|||R|1/22/2023
Y03907592|7|599|599|0|||MSE|1|||R|1/22/2023
Y03949482|5|329|329|0|||SGE|1|||R|1/22/2023
Y03949482|6|170|170|0|||GODB|1|||R|1/22/2023
Y03949482|7|599|599|0|||MSE|1|||R|1/22/2023
Y03949482|8|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03949482|9|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03949482|10|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03955832|5|329|329|0|||SGE|1|||R|1/22/2023
Y03955832|6|170|170|0|||GODB|1|||R|1/22/2023
Y03955832|7|430|430|0|||PLCP|2|||R|1/22/2023
Y03955832|8|76|76|0|||FUOP|1|||R|1/22/2023
Y03955832|9|30|30|0|||HOMEB|1|||R|1/22/2023
Y03955832|10|349|349|0|||SSE|1|||R|1/22/2023
Y03955832|11|373.5|373.5|0|||FBB|3|||R|1/22/2023
Y03955832|12|600|600|0|||FBCR|6|||R|1/22/2023
Y03955902|5|329|329|0|||SGE|1|||R|1/22/2023
Y03955902|6|170|170|0|||GODB|1|||R|1/22/2023
Y03955902|7|30|30|0|||HOMEB|1|||R|1/22/2023
Y03955902|8|349|349|0|||SSE|1|||R|1/22/2023
Y03971372|6|240|204|0|||SGE|1|||R|1/22/2023
Y03971372|7|111.76|95|0|||GODB|1|||R|1/22/2023
Y03971372|8|599|599|0|||MSE|1|||R|1/22/2023
Y03973472|5|479|479|0|||SGP|1|||R|1/22/2023
Y03973472|6|170|170|0|||GODB|1|||R|1/22/2023
Y03973472|7|100|100|0|||VIS|2|||R|1/22/2023
Y03973472|8|599|599|0|||MSE|1|||R|1/22/2023
Y03982882|9|329|329|0|||SGE|1|||R|1/22/2023
Y03982882|10|170|170|0|||GODB|1|||R|1/22/2023
Y03982882|11|599|599|0|||MSE|1|||R|1/22/2023
Y03982882|6|75|75|0|||CRMEM|1|||R|1/22/2023
Y03982882|7|25|25|0|||CRMCO|1|||R|1/22/2023
Y03982882|8|99|99|0|||CRMSM|1|||R|1/22/2023
Y03950942|6|444|444|0|||SGP|1|||R|1/22/2023
Y03950942|7|132|132|0|||SBE|1|||R|1/22/2023
Y03950942|8|93|93|0|||GODB|1|||R|1/22/2023
Y03950942|9|150|150|0|||VIS|3|||R|1/22/2023
Y03950942|10|349|349|0|||SSE|1|||R|1/22/2023
Y03950942|11|49|49|0|||TESTO|1|||R|1/22/2023
Y03950942|12|99|99|0|||LOG0|1|||R|1/22/2023
Y03977872|5|329|329|0|||SGE|1|||R|1/22/2023
Y03977872|6|170|170|0|||GODB|1|||R|1/22/2023
Y03977872|7|599|599|0|||MSE|1|||R|1/22/2023
Y03971322|6|447|447|0|||SGP|1|||R|1/22/2023
Y03971322|7|133|133|0|||SBE|1|||R|1/22/2023
Y03971322|8|93|93|0|||GODB|1|||R|1/22/2023
Y03971322|9|976|976|0|||ADVNE|1|||R|1/22/2023
Y03971322|10|152|152|0|||FUOP|2|||R|1/22/2023
Y03971322|11|199|199|0|||AWE|1|||R|1/22/2023
Y03971322|12|4600|4600|0|||AWCR|46|||R|1/22/2023
Y03971322|13|570|313.5|0|||CTE 3x5|1|||R|1/22/2023
Y03971322|14|99|54.45|0|||LOG0|1|||R|1/22/2023
Y03971322|15|99|54.45|0|||LOG0|1|||R|1/22/2023
Y03971322|16|99|54.45|0|||LOG0|1|||R|1/22/2023
Y03971322|17|99|54.45|0|||LOG0|1|||R|1/22/2023
Y03971322|18|99|54.45|0|||LOG0|1|||R|1/22/2023
Y03971322|19|2760|2484|0|||INME|1|||R|1/22/2023
Y03882272|6|444|444|0|||SGP|1|||R|1/22/2023
Y03882272|7|132|132|0|||SBE|1|||R|1/22/2023
Y03882272|8|93|93|0|||GODB|1|||R|1/22/2023
Y03882272|9|199|199|0|||AWE|1|||R|1/22/2023
Y03882272|10|1400|1400|0|||AWCR|14|||R|1/22/2023
Y03961652|6|444|444|0|||SGP|1|||R|1/22/2023
Y03961652|7|132|132|0|||SBE|1|||R|1/22/2023
Y03961652|8|93|93|0|||GODB|1|||R|1/22/2023
Y03961652|9|599|599|0|||MSE|1|||R|1/22/2023
Y03955422|5|329|329|0|||SGE|1|||R|1/22/2023
Y03955422|6|170|170|0|||GODB|1|||R|1/22/2023
Y03955422|7|299|299|0|||SAGG|1|||R|1/22/2023
Y03955422|8|747|747|0|||FBB|6|||R|1/22/2023
Y03955422|9|1800|1800|0|||FBCR|18|||R|1/22/2023
Y03977722|6|444|444|0|||SGP|1|||R|1/22/2023
Y03977722|7|132|132|0|||SBE|1|||R|1/22/2023
Y03977722|8|93|93|0|||GODB|1|||R|1/22/2023
Y03977722|9|350|350|0|||VIS|7|||R|1/22/2023
Y03977722|10|215|215|0|||PLCP|1|||R|1/22/2023
Y03977722|11|149|149|0|||PGMOB|1|||R|1/22/2023
Y03977722|12|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03913852|7|444|444|0|||SGP|1|||R|1/22/2023
Y03913852|8|132|132|0|||SBE|1|||R|1/22/2023
Y03913852|9|93|93|0|||GODB|1|||R|1/22/2023
Y03913852|13|100|100|0|||VIS|2|||R|1/22/2023
Y03913852|14|215|215|0|||PLCP|1|||R|1/22/2023
Y03913852|15|149|149|0|||PGMOB|1|||R|1/22/2023
Y03913852|16|599|599|0|||MSE|1|||R|1/22/2023
Y03913852|17|99|54.45|0|||LOG0|1|||R|1/22/2023
Y03913852|18|99|54.45|0|||LOG0|1|||R|1/22/2023
Y03913852|19|99|54.45|0|||LOG0|1|||R|1/22/2023
Y03913852|10|75|75|0|||CRMEM|1|||R|1/22/2023
Y03913852|11|25|25|0|||CRMCO|1|||R|1/22/2023
Y03913852|12|99|99|0|||CRMSM|1|||R|1/22/2023
Y03981002|6|444|444|0|||SGP|1|||R|1/22/2023
Y03981002|7|132|132|0|||SBE|1|||R|1/22/2023
Y03981002|8|93|93|0|||GODB|1|||R|1/22/2023
Y03981002|9|30|30|0|||HOMEB|1|||R|1/22/2023
Y03981002|10|599|599|0|||MSE|1|||R|1/22/2023
Y03981002|11|199|199|0|||AWE|1|||R|1/22/2023
Y03981002|12|1500|1500|0|||AWCR|15|||R|1/22/2023
Y03978522|5|329|329|0|||SGE|1|||R|1/22/2023
Y03978522|6|290|290|0|||SBE|1|||R|1/22/2023
Y03978522|7|170|170|0|||GODB|1|||R|1/22/2023
Y03978522|8|215|215|0|||PLCP|1|||R|1/22/2023
Y03978522|9|76|76|0|||FUOP|1|||R|1/22/2023
Y03978522|10|49|49|0|||TESTO|1|||R|1/22/2023
Y03978522|11|49|49|0|||TESTO|1|||R|1/22/2023
Y03975742|6|444|444|0|||SGP|1|||R|1/22/2023
Y03975742|7|132|132|0|||SBE|1|||R|1/22/2023
Y03975742|8|93|93|0|||GODB|1|||R|1/22/2023
Y03975742|9|300|300|0|||VIS|6|||R|1/22/2023
Y03975742|10|430|430|0|||PLCP|2|||R|1/22/2023
Y03975742|11|152|152|0|||FUOP|2|||R|1/22/2023
Y03975742|12|149|149|0|||PGMOB|1|||R|1/22/2023
Y03975742|13|199|199|0|||AWE|1|||R|1/22/2023
Y03975742|14|1600|1600|0|||AWCR|16|||R|1/22/2023
Y03975742|15|99|99|0|||LOG0|1|||R|1/22/2023
Y03972272|6|444|444|0|||SGP|1|||R|1/22/2023
Y03972272|7|132|132|0|||SBE|1|||R|1/22/2023
Y03972272|8|93|93|0|||GODB|1|||R|1/22/2023
Y03972272|9|215|215|0|||PLCP|1|||R|1/22/2023
Y03972272|10|599|599|0|||MSE|1|||R|1/22/2023
Y03972272|11|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03935592|5|329|329|0|||SGE|1|||R|1/22/2023
Y03935592|6|170|170|0|||GODB|1|||R|1/22/2023
Y03935592|7|599|599|0|||MSE|1|||R|1/22/2023
Y03935592|8|249|249|0|||FBB|2|||R|1/22/2023
Y03935592|9|1200|1200|0|||FBCR|12|||R|1/22/2023
Y03935592|10|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03935592|11|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03981172|6|240|204|0|||SGE|1|||R|1/22/2023
Y03981172|7|111.76|95|0|||GODB|1|||R|1/22/2023
Y03980652|6|240|204|0|||SGE|1|||R|1/22/2023
Y03980652|7|111.76|95|0|||GODB|1|||R|1/22/2023
Y03811492|5|329|329|0|||SGE|1|||R|1/22/2023
Y03811492|6|170|170|0|||GODB|1|||R|1/22/2023
Y03811492|7|599|599|0|||MSE|1|||R|1/22/2023
Y03970372|5|329|329|0|||SGE|1|||R|1/22/2023
Y03970372|6|170|170|0|||GODB|1|||R|1/22/2023
Y03970372|7|200|200|0|||VIS|4|||R|1/22/2023
Y03970372|8|30|30|0|||HOMEB|1|||R|1/22/2023
Y03970372|9|149|149|0|||PGMOB|1|||R|1/22/2023
Y03970372|10|199|199|0|||AWE|1|||R|1/22/2023
Y03970372|11|1000|1000|0|||AWCR|10|||R|1/22/2023
Y03811472|5|329|329|0|||SGE|1|||R|1/22/2023
Y03811472|6|170|170|0|||GODB|1|||R|1/22/2023
Y03811472|7|599|599|0|||MSE|1|||R|1/22/2023
Y03978712|5|329|329|0|||SGE|1|||R|1/22/2023
Y03978712|6|170|170|0|||GODB|1|||R|1/22/2023
Y03978712|7|599|599|0|||MSE|1|||R|1/22/2023
Y03978712|8|49|46.55|0|||TESTO|1|||R|1/22/2023
Y03984602|5|329|329|0|||SGE|1|||R|1/22/2023
Y03984602|6|170|170|0|||GODB|1|||R|1/22/2023
Y03984602|7|30|30|0|||HOMEB|1|||R|1/22/2023
Y03984602|8|599|599|0|||MSE|1|||R|1/22/2023
Y03974472|5|329|329|0|||SGE|1|||R|1/22/2023
Y03974472|6|170|170|0|||GODB|1|||R|1/22/2023
Y03974472|7|349|349|0|||SSE|1|||R|1/22/2023
Y03974472|8|249|249|0|||FBB|2|||R|1/22/2023
Y03974472|9|600|600|0|||FBCR|6|||R|1/22/2023
Y03927632|6|444|444|0|||SGP|1|||R|1/22/2023
Y03927632|7|132|132|0|||SBE|1|||R|1/22/2023
Y03927632|8|93|93|0|||GODB|1|||R|1/22/2023
Y03927632|9|76|76|0|||FUOP|1|||R|1/22/2023
Y03927632|10|599|599|0|||MSE|1|||R|1/22/2023
Y03977202|6|444|444|0|||SGP|1|||R|1/22/2023
Y03977202|7|132|132|0|||SBE|1|||R|1/22/2023
Y03977202|8|93|93|0|||GODB|1|||R|1/22/2023
Y03960092|6|447|447|0|||SGP|1|||R|1/22/2023
Y03960092|7|133|133|0|||SBE|1|||R|1/22/2023
Y03960092|8|93|93|0|||GODB|1|||R|1/22/2023
Y03960092|9|976|976|0|||ADVNE|1|||R|1/22/2023
Y03960092|10|100|100|0|||REPM|1|||R|1/22/2023
Y03960092|11|100|100|0|||VIS|2|||R|1/22/2023
Y03960092|12|430|430|0|||PLCP|2|||R|1/22/2023
Y03960092|13|149|149|0|||PGMOB|1|||R|1/22/2023
Y03960092|14|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03960092|15|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03960092|16|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03960092|17|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03960092|18|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03914182|6|444|444|0|||SGP|1|||R|1/22/2023
Y03914182|7|132|132|0|||SBE|1|||R|1/22/2023
Y03914182|8|93|93|0|||GODB|1|||R|1/22/2023
Y03914182|9|599|599|0|||MSE|1|||R|1/22/2023
Y03984192|5|479|479|0|||SGP|1|||R|1/22/2023
Y03984192|6|170|170|0|||GODB|1|||R|1/22/2023
Y03984192|7|100|100|0|||REPM|1|||R|1/22/2023
Y03984192|8|100|100|0|||VIS|2|||R|1/22/2023
Y03984192|9|149|149|0|||PGMOB|1|||R|1/22/2023
Y03950282|6|240|204|0|||SGE|1|||R|1/22/2023
Y03950282|7|111.76|95|0|||GODB|1|||R|1/22/2023
Y03950282|8|30|30|0|||HOMEB|1|||R|1/22/2023
Y03950282|9|599|599|0|||MSE|1|||R|1/22/2023
Y03961822|6|444|444|0|||SGP|1|||R|1/22/2023
Y03961822|7|132|132|0|||SBE|1|||R|1/22/2023
Y03961822|8|93|93|0|||GODB|1|||R|1/22/2023
Y03961822|9|150|150|0|||VIS|3|||R|1/22/2023
Y03961822|10|599|599|0|||MSE|1|||R|1/22/2023
Y03961822|11|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03961822|12|99|54.45|0|||LOG0|1|||R|1/22/2023
Y03960972|6|444|444|0|||SGP|1|||R|1/22/2023
Y03960972|7|132|132|0|||SBE|1|||R|1/22/2023
Y03960972|8|93|93|0|||GODB|1|||R|1/22/2023
Y03960972|9|149|149|0|||PGMOB|1|||R|1/22/2023
Y03960972|10|599|599|0|||MSE|1|||R|1/22/2023
Y03960972|11|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03960972|12|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03960972|13|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03960972|14|49|49|0|||TESTO|1|||R|1/22/2023
Y03977422|6|245|245|0|||SGP|1|||R|1/22/2023
Y03977422|7|135|135|0|||SBE|1|||R|1/22/2023
Y03977422|8|119|119|0|||GODB|1|||R|1/22/2023
Y03977422|9|100|100|0|||VIS|2|||R|1/22/2023
Y03973732|6|444|444|0|||SGP|1|||R|1/22/2023
Y03973732|7|132|132|0|||SBE|1|||R|1/22/2023
Y03973732|8|93|93|0|||GODB|1|||R|1/22/2023
Y03973732|9|100|100|0|||REPM|1|||R|1/22/2023
Y03973732|10|149|149|0|||PGMOB|1|||R|1/22/2023
Y03973732|11|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03973732|12|218|130.1|0|||ENTRY|1|||R|1/22/2023
Y03973732|13|218|218|0|||ENTRY|1|||R|1/22/2023
Y03973732|14|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03959942|5|329|329|0|||SGE|1|||R|1/22/2023
Y03959942|6|170|170|0|||GODB|1|||R|1/22/2023
Y03959942|7|599|599|0|||MSE|1|||R|1/22/2023
Y03961402|5|479|479|0|||SGP|1|||R|1/22/2023
Y03961402|6|170|170|0|||GODB|1|||R|1/22/2023
Y03961402|7|599|599|0|||MSE|1|||R|1/22/2023
Y03961402|8|700|700|0|||SEOPE|2|||R|1/22/2023
Y03961402|9|199|199|0|||AWE|1|||R|1/22/2023
Y03961402|10|1500|1500|0|||AWCR|15|||R|1/22/2023
Y03961402|11|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03961402|12|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03961402|13|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03951052|5|329|329|0|||SGE|1|||R|1/22/2023
Y03951052|6|170|170|0|||GODB|1|||R|1/22/2023
Y03951052|7|30|30|0|||HOMEB|1|||R|1/22/2023
Y03951052|8|599|599|0|||MSE|1|||R|1/22/2023
Y03951052|9|199|199|0|||AWE|1|||R|1/22/2023
Y03951052|10|800|800|0|||AWCR|8|||R|1/22/2023
Y03951052|11|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03951052|12|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03982152|6|444|444|0|||SGP|1|||R|1/22/2023
Y03982152|7|132|132|0|||SBE|1|||R|1/22/2023
Y03982152|8|93|93|0|||GODB|1|||R|1/22/2023
Y03982152|9|200|200|0|||VIS|4|||R|1/22/2023
Y03982152|10|99|99|0|||LOG0|1|||R|1/22/2023
Y03927192|5|329|329|0|||SGE|1|||R|1/22/2023
Y03927192|6|170|170|0|||GODB|1|||R|1/22/2023
Y03927192|7|774|774|0|||PSOC2|1|||R|1/22/2023
Y03927192|8|225|225|0|||BOOS2|1|||R|1/22/2023
Y03927192|9|599|599|0|||MSE|1|||R|1/22/2023
Y03927192|10|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03936872|5|329|329|0|||SGE|1|||R|1/22/2023
Y03936872|6|170|170|0|||GODB|1|||R|1/22/2023
Y03936872|8|349|349|0|||SSE|1|||R|1/22/2023
Y03936872|7|299|299|0|||SAGG|1|||R|1/22/2023
Y04012742|6|240|204|0|||SGE|1|||R|1/22/2023
Y04012742|7|111.76|95|0|||GODB|1|||R|1/22/2023
Y03997332|5|329|329|0|||SGE|1|||R|1/22/2023
Y03997332|6|170|170|0|||GODB|1|||R|1/22/2023
Y03997332|7|349|349|0|||SSE|1|||R|1/22/2023
Y03997382|5|479|479|0|||SGP|1|||R|1/22/2023
Y03997382|6|170|170|0|||GODB|1|||R|1/22/2023
Y03997382|7|599|599|0|||MSE|1|||R|1/22/2023
Y03997382|8|199|199|0|||AWE|1|||R|1/22/2023
Y03997382|9|2200|2200|0|||AWCR|22|||R|1/22/2023
Y04000492|5|329|329|0|||SGE|1|||R|1/22/2023
Y04000492|6|170|170|0|||GODB|1|||R|1/22/2023
Y03957852|5|329|329|0|||SGE|1|||R|1/22/2023
Y03957852|6|170|170|0|||GODB|1|||R|1/22/2023
Y03957852|7|76|76|0|||FUOP|1|||R|1/22/2023
Y03957852|8|599|599|0|||MSE|1|||R|1/22/2023
Y03949592|6|444|444|0|||SGP|1|||R|1/22/2023
Y03949592|7|132|132|0|||SBE|1|||R|1/22/2023
Y03949592|8|93|93|0|||GODB|1|||R|1/22/2023
Y03949592|9|450|450|0|||VIS|9|||R|1/22/2023
Y03949592|10|149|149|0|||PGMOB|1|||R|1/22/2023
Y03949592|11|99|99|0|||LOG0|1|||R|1/22/2023
Y03949592|12|99|99|0|||LOG0|1|||R|1/22/2023
Y04009852|6|444|444|0|||SGP|1|||R|1/22/2023
Y04009852|7|132|132|0|||SBE|1|||R|1/22/2023
Y04009852|8|93|93|0|||GODB|1|||R|1/22/2023
Y04009852|9|215|215|0|||PLCP|1|||R|1/22/2023
Y04009852|10|76|76|0|||FUOP|1|||R|1/22/2023
Y04009852|11|30|30|0|||HOMEB|1|||R|1/22/2023
Y04009852|12|149|149|0|||PGMOB|1|||R|1/22/2023
Y04009852|13|599|599|0|||MSE|1|||R|1/22/2023
Y03642442|5|329|329|0|||SGE|1|||R|1/22/2023
Y03642442|6|170|170|0|||GODB|1|||R|1/22/2023
Y03642442|7|250|250|0|||VIS|5|||R|1/22/2023
Y03998282|5|329|329|0|||SGE|1|||R|1/22/2023
Y03998282|6|170|170|0|||GODB|1|||R|1/22/2023
Y03985562|5|329|329|0|||SGE|1|||R|1/22/2023
Y03985562|6|170|170|0|||GODB|1|||R|1/22/2023
Y03985562|7|349|349|0|||SSE|1|||R|1/22/2023
Y03645012|5|329|329|0|||SGE|1|||R|1/22/2023
Y03645012|6|170|170|0|||GODB|1|||R|1/22/2023
Y03645012|7|76|76|0|||FUOP|1|||R|1/22/2023
Y03645012|8|550|550|0|||LSE|1|||R|1/22/2023
Y03645012|9|1175|1175|0|||SLGE|1|||R|1/22/2023
Y03645012|10|399|399|0|||DINAM|1|||R|1/22/2023
Y03645012|11|699|699|0|||CALC|1|||R|1/22/2023
Y03645012|12|299|299|0|||CALB|1|||R|1/22/2023
Y03956862|5|329|329|0|||SGE|1|||R|1/22/2023
Y03956862|6|170|170|0|||GODB|1|||R|1/22/2023
Y03956862|7|774|774|0|||PSOC2|1|||R|1/22/2023
Y03956862|8|225|225|0|||BOOS2|1|||R|1/22/2023
Y03956862|9|349|349|0|||SSE|1|||R|1/22/2023
Y04009372|5|329|329|0|||SGE|1|||R|1/22/2023
Y04009372|6|170|170|0|||GODB|1|||R|1/22/2023
Y04009372|7|99|99|0|||LOG0|1|||R|1/22/2023
Y04009372|8|49|49|0|||TESTO|1|||R|1/22/2023
Y03980442|5|329|329|0|||SGE|1|||R|1/22/2023
Y03980442|6|170|170|0|||GODB|1|||R|1/22/2023
Y03980442|7|30|30|0|||HOMEB|1|||R|1/22/2023
Y03980442|8|199|199|0|||AWE|1|||R|1/22/2023
Y03980442|9|1600|1600|0|||AWCR|16|||R|1/22/2023
Y03984892|5|329|329|0|||SGE|1|||R|1/22/2023
Y03984892|6|170|170|0|||GODB|1|||R|1/22/2023
Y03984892|7|100|100|0|||VIS|2|||R|1/22/2023
Y03984892|8|599|599|0|||MSE|1|||R|1/22/2023
Y03984892|9|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03984892|10|49|26.95|0|||TESTO|1|||R|1/22/2023
Y03999382|6|240|204|0|||SGE|1|||R|1/22/2023
Y03999382|7|111.76|95|0|||GODB|1|||R|1/22/2023
Y03968652|5|329|329|0|||SGE|1|||R|1/22/2023
